24.875, 62.0
24.875, 62.0
24.875, 74.0
24.96875, 50.0
24.96875, 58.0
24.96875, 58.0
24.96875, 58.0
24.96875, 58.0
24.96875, 60.0
24.96875, 70.0
24.96875, 72.0
24.96875, 72.0
24.96875, 72.0
24.96875, 72.0
24.96875, 75.0
24.96875, 75.0
24.96875, 82.0
24.96875, 82.0
24.96875, 82.0
24.96875, 82.0
24.96875, 82.0
24.96875, 82.0
24.96875, 84.0
25.0, 50.0
25.0, 53.0
25.0, 53.0
25.0, 53.0
25.0, 53.0
25.0, 60.0
25.0, 65.0
25.0, 67.0
25.0, 67.0
25.0, 72.0
25.0, 75.0
25.0, 75.0
25.0, 77.0
25.0, 77.0
25.0, 77.0
25.0, 77.0
25.0, 77.0
25.0, 79.0
25.0, 79.0
25.0, 89.0
25.46875, 50.0
25.46875, 50.0
25.46875, 50.0
25.46875, 50.0
25.46875, 50.0
25.46875, 60.0
25.46875, 60.0
25.46875, 62.0
25.46875, 64.0
25.46875, 64.0
25.46875, 72.0
25.46875, 72.0
25.46875, 74.0
25.46875, 74.0
25.46875, 74.0
25.46875, 74.0
25.46875, 74.0
25.46875, 76.0
25.46875, 76.0
25.46875, 86.0
25.5, 46.0
25.5, 46.0
25.5, 46.0
25.5, 46.0
25.5, 50.0
25.5, 58.0
25.5, 60.0
25.5, 60.0
25.5, 60.0
25.5, 70.0
25.5, 70.0
25.5, 70.0
25.5, 70.0
25.5, 70.0
25.5, 72.0
25.5, 72.0
25.5, 72.0
25.5, 72.0
25.5, 82.0
25.5, 84.0
25.71875, 41.0
25.71875, 41.0
25.71875, 41.0
25.71875, 41.0
25.71875, 50.0
25.71875, 53.0
25.71875, 55.0
25.71875, 60.0
25.71875, 65.0
25.71875, 65.0
25.71875, 65.0
25.71875, 65.0
25.71875, 67.0
25.71875, 67.0
25.71875, 72.0
25.71875, 77.0
25.71875, 77.0
25.71875, 79.0
25.75, 38.0
25.75, 38.0
25.75, 38.0
25.75, 50.0
25.75, 50.0
25.75, 50.0
25.75, 60.0
25.75, 62.0
25.75, 62.0
25.75, 62.0
25.75, 62.0
25.75, 64.0
25.75, 64.0
25.75, 72.0
25.75, 74.0
25.75, 74.0
25.75, 76.0
25.75, 76.0
25.9375, 41.0
25.9375, 41.0
25.9375, 50.0
25.9375, 53.0
25.9375, 53.0
25.9375, 60.0
25.9375, 65.0
25.9375, 65.0
25.9375, 65.0
25.9375, 67.0
25.9375, 67.0
25.9375, 72.0
25.9375, 77.0
25.9375, 77.0
25.9375, 77.0
25.9375, 77.0
25.9375, 79.0
25.9375, 79.0
25.96875, 38.0
25.96875, 38.0
25.96875, 50.0
25.96875, 50.0
25.96875, 50.0
25.96875, 60.0
25.96875, 62.0
25.96875, 62.0
25.96875, 62.0
25.96875, 64.0
25.96875, 64.0
25.96875, 72.0
